RF00013	AAAP01001314	RF01685	AACY020328983	1	127	0
RF00013	AAAP01001314	RF01685	AACY020386012	1	128	0
RF00013	AAAP01001314	RF01685	AACY020431015	1	129	0
RF00013	AAAP01001314	RF01685	AACY020447591	1	130	0
RF00013	AAAP01001314	RF01685	AACY020499922	1	131	0
RF00013	AAAP01001314	RF01685	AACY020543799	1	132	0
RF00013	AAAP01001314	RF01685	AACY020548926	1	133	0
RF00013	AAAP01001314	RF01685	AACY020556599	1	134	0
RF00013	AAAP01001314	RF01685	AACY021047594	1	135	0
RF00013	AAAP01001314	RF01685	AACY021484564	1	136	0
RF00013	AAAP01001314	RF01685	AAOG01000003	137		0
RF00013	AAAP01001314	RF01699	AAQL01000723	1	138	0
RF00013	AAAP01001314	RF01699	BAAU01013081	1	139	0
RF00013	AAAP01001314	RF01699	BAAU01018222	1	140	0
RF00013	AAAP01001314	RF01699	BAAX01013085	141		0
RF00013	AAAP01001314	RF01699	BABB01014983	1	142	0
RF00013	AAAP01001314	RF01699	BABG01015553	1	143	0
RF00013	AAAP01001314	RF01699	BABG01018910	1	144	0
RF00013	AAAP01001314	RF02001	AACY020305625	1	145	0
RF00013	AAAP01001314	RF02001	AACY022525202	1	146	0
RF00013	AAAP01001314	RF02001	AACY023761354	1	147	0
RF00013	AAAP01001314	RF02001	AAQL01009711	1	148	0
RF00013	AAAP01001314	RF02001	AAQL01011925	1	149	0
RF00013	AAAP01001314	RF02001	AATD01004050	1	150	0
RF00013	AAAP01001314	RF02001	ACGC01000013	1	151	0
RF00013	AAAP01001314	RF02001	ACGC01000016	1	152	0
RF00013	AAAP01001314	RF02001	BA000028	1	153	0
RF00013	AAMY01000003	RF00013	AAPJ01000002	2	3	1
RF00013	AAMY01000003	RF00013	AATP01000004	2	4	1
RF00013	AAMY01000003	RF00013	AAUW01000002	2	5	1
RF00013	AAMY01000003	RF00013	AE008917	2	6	1
RF00013	AAMY01000003	RF00013	AM236080	2	7	1
RF00013	AAMY01000003	RF00013	AM939562	8		1
RF00013	AAMY01000003	RF00013	BA000012	2	9	1
RF00013	AAMY01000003	RF00013	BA000040	2	10	1
RF00013	AAMY01000003	RF00013	BX572607	2	11	1
RF00013	AAMY01000003	RF00013	BX897700	2	12	1
RF00013	AAMY01000003	RF00013	CP000115	2	13	1
RF00013	AAMY01000003	RF00013	CP000283	2	14	1
RF00013	AAMY01000003	RF00013	CP000319	2	15	1
RF00013	AAMY01000003	RF00013	CP000390	2	16	1
RF00013	AAMY01000003	RF00013	CP000463	2	17	1
RF00013	AAMY01000003	RF00013	CP000524	2	18	1
RF00013	AAMY01000003	RF00013	CP000738	2	19	1
RF00013	AAMY01000003	RF00013	CP000781	2	20	1
RF00013	AAMY01000003	RF00015	AABY01000063	2	21	0
RF00013	AAMY01000003	RF00015	AABZ01000001	2	22	0
RF00013	AAMY01000003	RF00015	AACD01000007	2	23	0
RF00013	AAMY01000003	RF00015	AACE03000002	2	24	0
RF00013	AAMY01000003	RF00015	AACF01000119	2	25	0
RF00013	AAMY01000003	RF00015	AACQ01000084	2	26	0
RF00013	AAMY01000003	RF00015	AACU03000146	2	27	0
RF00013	AAMY01000003	RF00015	AADM01000245	2	28	0
RF00013	AAMY01000003	RF00015	AAEC03000003	2	29	0
RF00013	AAMY01000003	RF00015	AAEG01000006	2	30	0
RF00013	AAMY01000003	RF00015	AAFM01000021	2	31	0
RF00013	AAMY01000003	RF00015	AAFT01000065	2	32	0
RF00013	AAMY01000003	RF00015	AAFU01001086	2	33	0
RF00013	AAMY01000003	RF00015	AAGT01000338	2	34	0
RF00013	AAMY01000003	RF00015	AAID01000631	2	35	0
RF00013	AAMY01000003	RF00015	AAIH02000036	2	36	0
RF00013	AAMY01000003	RF00015	AAJN01000077	2	37	0
RF00013	AAMY01000003	RF00015	AAKD03000006	2	38	0
RF00013	AAMY01000003	RF00015	AAKE03000003	2	39	0
RF00013	AAMY01000003	RF00015	AAPO01000090	40		0
RF00013	AAMY01000003	RF00162	AACY020322622	2	41	0
RF00013	AAMY01000003	RF00162	AAEW02000009	2	42	0
RF00013	AAMY01000003	RF00162	AAJM01000461	2	43	0
RF00013	AAMY01000003	RF00162	AAML04000010	2	44	0
RF00013	AAMY01000003	RF00162	AANC01000003	2	45	0
RF00013	AAMY01000003	RF00162	AAOG01000001	2	46	0
RF00013	AAMY01000003	RF00162	AAOX01000002	2	47	0
RF00013	AAMY01000003	RF00162	AAOX01000005	2	48	0
RF00013	AAMY01000003	RF00162	AAOX01000006	2	49	0
RF00013	AAMY01000003	RF00162	AAOX01000006	2	50	0
RF00013	AAMY01000003	RF00162	AAOX01000018	2	51	0
RF00013	AAMY01000003	RF00162	AARG01000011	2	52	0
RF00013	AAMY01000003	RF00162	AARI02000249	2	53	0
RF00013	AAMY01000003	RF00162	AARL02000014	2	54	0
RF00013	AAMY01000003	RF00162	AARM02000086	2	55	0
RF00013	AAMY01000003	RF00162	AAXV01000005	2	56	0
RF00013	AAMY01000003	RF00162	AAXV01000007	2	57	0
RF00013	AAMY01000003	RF00162	AAXV01000007	2	58	0
RF00013	AAMY01000003	RF00162	AAXV01000010	2	59	0
RF00013	AAMY01000003	RF00162	ACMT01000176	60		0
RF00013	AAMY01000003	RF00379	AAEK01000002	2	61	0
RF00013	AAMY01000003	RF00379	AAEK01000002	2	62	0
RF00013	AAMY01000003	RF00379	AAES01000021	2	63	0
RF00013	AAMY01000003	RF00379	AAFX01048773	2	64	0
RF00013	AAMY01000003	RF00379	AAJM01000133	2	65	0
RF00013	AAMY01000003	RF00379	AAOX01000003	2	66	0
RF00013	AAMY01000003	RF00379	AAOX01000019	2	67	0
RF00013	AAMY01000003	RF00379	AAWL01000006	2	68	0
RF00013	AAMY01000003	RF00379	AAXV01000026	2	69	0
RF00013	AAMY01000003	RF00379	AB001488	2	70	0
RF00013	AAMY01000003	RF00379	ABDA02000001	2	71	0
RF00013	AAMY01000003	RF00379	ACMD01000040	2	72	0
RF00013	AAMY01000003	RF00379	AE008691	2	73	0
RF00013	AAMY01000003	RF00379	AE017194	2	74	0
RF00013	AAMY01000003	RF00379	AE017225	2	75	0
RF00013	AAMY01000003	RF00379	AE017333	2	76	0
RF00013	AAMY01000003	RF00379	BA000004	2	77	0
RF00013	AAMY01000003	RF00379	BA000043	2	78	0
RF00013	AAMY01000003	RF00379	BA000043	79		0
RF00013	AAMY01000003	RF00379	CP000001	2	80	0
RF00013	AAMY01000003	RF00380	AASN01000027	2	81	0
RF00013	AAMY01000003	RF00380	AAWL01000016	2	82	0
RF00013	AAMY01000003	RF00380	AB385841	2	83	0
RF00013	AAMY01000003	RF00380	ABIN01000151	2	84	0
RF00013	AAMY01000003	RF00380	ABJD02000101	2	85	0
RF00013	AAMY01000003	RF00380	ABVP01000024	2	86	0
RF00013	AAMY01000003	RF00380	ABXV02000030	2	87	0
RF00013	AAMY01000003	RF00380	ACBV01000002	2	88	0
RF00013	AAMY01000003	RF00380	ACCD01000002	2	89	0
RF00013	AAMY01000003	RF00380	ACCI02000061	2	90	0
RF00013	AAMY01000003	RF00380	ACNO01000010	2	91	0
RF00013	AAMY01000003	RF00380	AE016822	2	92	0
RF00013	AAMY01000003	RF00380	AE016825	2	93	0
RF00013	AAMY01000003	RF00380	AE016958	2	94	0
RF00013	AAMY01000003	RF00380	AE016958	2	95	0
RF00013	AAMY01000003	RF00380	AF031552	2	96	0
RF00013	AAMY01000003	RF00380	AP008232	2	97	0
RF00013	AAMY01000003	RF00380	AY129558	2	98	0
RF00013	AAMY01000003	RF00380	BX571871	2	99	0
RF00013	AAMY01000003	RF00380	CP000325	100		0
RF00013	AAMY01000003	RF00557	AADV02000089	101		0
RF00013	AAMY01000003	RF00557	AARG01000006	2	102	0
RF00013	AAMY01000003	RF00557	AE009951	2	103	0
RF00013	AAMY01000003	RF01055	AALC02000040	2	104	0
RF00013	AAMY01000003	RF01055	AALD02000070	2	105	0
RF00013	AAMY01000003	RF01055	AALE02000011	2	106	0
RF00013	AAMY01000003	RF01055	AALF02000023	2	107	0
RF00013	AAMY01000003	RF01055	AAUB01000157	2	108	0
RF00013	AAMY01000003	RF01055	ABEJ01000007	109		0
RF00013	AAMY01000003	RF01055	AC150248	2	110	0
RF00013	AAMY01000003	RF01055	AM286415	2	111	0
RF00013	AAMY01000003	RF01055	AP008232	2	112	0
RF00013	AAMY01000003	RF01055	BX571864	2	113	0
RF00013	AAMY01000003	RF01055	BX950851	2	114	0
RF00013	AAMY01000003	RF01055	CP000507	2	115	0
RF00013	AAMY01000003	RF01055	CP000647	2	116	0
RF00013	AAMY01000003	RF01055	CP000653	2	117	0
RF00013	AAMY01000003	RF01685	AACY020008268	2	118	0
RF00013	AAMY01000003	RF01685	AACY020016197	2	119	0
RF00013	AAMY01000003	RF01685	AACY020065208	2	120	0
RF00013	AAMY01000003	RF01685	AACY020130858	2	121	0
RF00013	AAMY01000003	RF01685	AACY020157838	2	122	0
RF00013	AAMY01000003	RF01685	AACY020213873	2	123	0
RF00013	AAMY01000003	RF01685	AACY020234078	2	124	0
RF00013	AAMY01000003	RF01685	AACY020241607	2	125	0
RF00013	AAMY01000003	RF01685	AACY020277320	2	126	0
RF00013	AAMY01000003	RF01685	AACY020328983	2	127	0
RF00013	AAMY01000003	RF01685	AACY020386012	2	128	0
RF00013	AAMY01000003	RF01685	AACY020431015	2	129	0
RF00013	AAMY01000003	RF01685	AACY020447591	2	130	0
RF00013	AAMY01000003	RF01685	AACY020499922	2	131	0
RF00013	AAMY01000003	RF01685	AACY020543799	2	132	0
RF00013	AAMY01000003	RF01685	AACY020548926	2	133	0
RF00013	AAMY01000003	RF01685	AACY020556599	2	134	0
RF00013	AAMY01000003	RF01685	AACY021047594	2	135	0
RF00013	AAMY01000003	RF01685	AACY021484564	2	136	0
RF00013	AAMY01000003	RF01685	AAOG01000003	137		0
RF00013	AAMY01000003	RF01699	AAQL01000723	2	138	0
RF00013	AAMY01000003	RF01699	BAAU01013081	2	139	0
RF00013	AAMY01000003	RF01699	BAAU01018222	2	140	0
RF00013	AAMY01000003	RF01699	BAAX01013085	141		0
RF00013	AAMY01000003	RF01699	BABB01014983	2	142	0
RF00013	AAMY01000003	RF01699	BABG01015553	2	143	0
RF00013	AAMY01000003	RF01699	BABG01018910	2	144	0
RF00013	AAMY01000003	RF02001	AACY020305625	2	145	0
RF00013	AAMY01000003	RF02001	AACY022525202	2	146	0
RF00013	AAMY01000003	RF02001	AACY023761354	2	147	0
RF00013	AAMY01000003	RF02001	AAQL01009711	2	148	0
RF00013	AAMY01000003	RF02001	AAQL01011925	2	149	0
RF00013	AAMY01000003	RF02001	AATD01004050	2	150	0
RF00013	AAMY01000003	RF02001	ACGC01000013	2	151	0
RF00013	AAMY01000003	RF02001	ACGC01000016	2	152	0
RF00013	AAMY01000003	RF02001	BA000028	2	153	0
RF00013	AAPJ01000002	RF00013	AATP01000004	3	4	1
RF00013	AAPJ01000002	RF00013	AAUW01000002	3	5	1
RF00013	AAPJ01000002	RF00013	AE008917	3	6	1
RF00013	AAPJ01000002	RF00013	AM236080	3	7	1
RF00013	AAPJ01000002	RF00013	AM939562	8		1
RF00013	AAPJ01000002	RF00013	BA000012	3	9	1
RF00013	AAPJ01000002	RF00013	BA000040	3	10	1
RF00013	AAPJ01000002	RF00013	BX572607	3	11	1
RF00013	AAPJ01000002	RF00013	BX897700	3	12	1
RF00013	AAPJ01000002	RF00013	CP000115	3	13	1
RF00013	AAPJ01000002	RF00013	CP000283	3	14	1
RF00013	AAPJ01000002	RF00013	CP000319	3	15	1
RF00013	AAPJ01000002	RF00013	CP000390	3	16	1
RF00013	AAPJ01000002	RF00013	CP000463	3	17	1
RF00013	AAPJ01000002	RF00013	CP000524	3	18	1
RF00013	AAPJ01000002	RF00013	CP000738	3	19	1
RF00013	AAPJ01000002	RF00013	CP000781	3	20	1
RF00013	AAPJ01000002	RF00015	AABY01000063	3	21	0
RF00013	AAPJ01000002	RF00015	AABZ01000001	3	22	0
RF00013	AAPJ01000002	RF00015	AACD01000007	3	23	0
RF00013	AAPJ01000002	RF00015	AACE03000002	3	24	0
RF00013	AAPJ01000002	RF00015	AACF01000119	3	25	0
RF00013	AAPJ01000002	RF00015	AACQ01000084	3	26	0
RF00013	AAPJ01000002	RF00015	AACU03000146	3	27	0
RF00013	AAPJ01000002	RF00015	AADM01000245	3	28	0
RF00013	AAPJ01000002	RF00015	AAEC03000003	3	29	0
RF00013	AAPJ01000002	RF00015	AAEG01000006	3	30	0
RF00013	AAPJ01000002	RF00015	AAFM01000021	3	31	0
RF00013	AAPJ01000002	RF00015	AAFT01000065	3	32	0
RF00013	AAPJ01000002	RF00015	AAFU01001086	3	33	0
RF00013	AAPJ01000002	RF00015	AAGT01000338	3	34	0
RF00013	AAPJ01000002	RF00015	AAID01000631	3	35	0
RF00013	AAPJ01000002	RF00015	AAIH02000036	3	36	0
RF00013	AAPJ01000002	RF00015	AAJN01000077	3	37	0
RF00013	AAPJ01000002	RF00015	AAKD03000006	3	38	0
RF00013	AAPJ01000002	RF00015	AAKE03000003	3	39	0
RF00013	AAPJ01000002	RF00015	AAPO01000090	40		0
RF00013	AAPJ01000002	RF00162	AACY020322622	3	41	0
RF00013	AAPJ01000002	RF00162	AAEW02000009	3	42	0
RF00013	AAPJ01000002	RF00162	AAJM01000461	3	43	0
RF00013	AAPJ01000002	RF00162	AAML04000010	3	44	0
RF00013	AAPJ01000002	RF00162	AANC01000003	3	45	0
RF00013	AAPJ01000002	RF00162	AAOG01000001	3	46	0
RF00013	AAPJ01000002	RF00162	AAOX01000002	3	47	0
RF00013	AAPJ01000002	RF00162	AAOX01000005	3	48	0
RF00013	AAPJ01000002	RF00162	AAOX01000006	3	49	0
RF00013	AAPJ01000002	RF00162	AAOX01000006	3	50	0
RF00013	AAPJ01000002	RF00162	AAOX01000018	3	51	0
RF00013	AAPJ01000002	RF00162	AARG01000011	3	52	0
RF00013	AAPJ01000002	RF00162	AARI02000249	3	53	0
RF00013	AAPJ01000002	RF00162	AARL02000014	3	54	0
RF00013	AAPJ01000002	RF00162	AARM02000086	3	55	0
RF00013	AAPJ01000002	RF00162	AAXV01000005	3	56	0
RF00013	AAPJ01000002	RF00162	AAXV01000007	3	57	0
RF00013	AAPJ01000002	RF00162	AAXV01000007	3	58	0
RF00013	AAPJ01000002	RF00162	AAXV01000010	3	59	0
RF00013	AAPJ01000002	RF00162	ACMT01000176	60		0
RF00013	AAPJ01000002	RF00379	AAEK01000002	3	61	0
RF00013	AAPJ01000002	RF00379	AAEK01000002	3	62	0
RF00013	AAPJ01000002	RF00379	AAES01000021	3	63	0
RF00013	AAPJ01000002	RF00379	AAFX01048773	3	64	0
RF00013	AAPJ01000002	RF00379	AAJM01000133	3	65	0
RF00013	AAPJ01000002	RF00379	AAOX01000003	3	66	0
RF00013	AAPJ01000002	RF00379	AAOX01000019	3	67	0
RF00013	AAPJ01000002	RF00379	AAWL01000006	3	68	0
RF00013	AAPJ01000002	RF00379	AAXV01000026	3	69	0
RF00013	AAPJ01000002	RF00379	AB001488	3	70	0
RF00013	AAPJ01000002	RF00379	ABDA02000001	3	71	0
RF00013	AAPJ01000002	RF00379	ACMD01000040	3	72	0
RF00013	AAPJ01000002	RF00379	AE008691	3	73	0
RF00013	AAPJ01000002	RF00379	AE017194	3	74	0
RF00013	AAPJ01000002	RF00379	AE017225	3	75	0
RF00013	AAPJ01000002	RF00379	AE017333	3	76	0
RF00013	AAPJ01000002	RF00379	BA000004	3	77	0
RF00013	AAPJ01000002	RF00379	BA000043	3	78	0
RF00013	AAPJ01000002	RF00379	BA000043	79		0
RF00013	AAPJ01000002	RF00379	CP000001	3	80	0
RF00013	AAPJ01000002	RF00380	AASN01000027	3	81	0
RF00013	AAPJ01000002	RF00380	AAWL01000016	3	82	0
RF00013	AAPJ01000002	RF00380	AB385841	3	83	0
RF00013	AAPJ01000002	RF00380	ABIN01000151	3	84	0
RF00013	AAPJ01000002	RF00380	ABJD02000101	3	85	0
RF00013	AAPJ01000002	RF00380	ABVP01000024	3	86	0
RF00013	AAPJ01000002	RF00380	ABXV02000030	3	87	0
RF00013	AAPJ01000002	RF00380	ACBV01000002	3	88	0
RF00013	AAPJ01000002	RF00380	ACCD01000002	3	89	0
RF00013	AAPJ01000002	RF00380	ACCI02000061	3	90	0
RF00013	AAPJ01000002	RF00380	ACNO01000010	3	91	0
RF00013	AAPJ01000002	RF00380	AE016822	3	92	0
RF00013	AAPJ01000002	RF00380	AE016825	3	93	0
RF00013	AAPJ01000002	RF00380	AE016958	3	94	0
RF00013	AAPJ01000002	RF00380	AE016958	3	95	0
RF00013	AAPJ01000002	RF00380	AF031552	3	96	0
RF00013	AAPJ01000002	RF00380	AP008232	3	97	0
RF00013	AAPJ01000002	RF00380	AY129558	3	98	0
RF00013	AAPJ01000002	RF00380	BX571871	3	99	0
RF00013	AAPJ01000002	RF00380	CP000325	100		0
RF00013	AAPJ01000002	RF00557	AADV02000089	101		0
RF00013	AAPJ01000002	RF00557	AARG01000006	3	102	0
RF00013	AAPJ01000002	RF00557	AE009951	3	103	0
RF00013	AAPJ01000002	RF01055	AALC02000040	3	104	0
RF00013	AAPJ01000002	RF01055	AALD02000070	3	105	0
RF00013	AAPJ01000002	RF01055	AALE02000011	3	106	0
RF00013	AAPJ01000002	RF01055	AALF02000023	3	107	0
RF00013	AAPJ01000002	RF01055	AAUB01000157	3	108	0
RF00013	AAPJ01000002	RF01055	ABEJ01000007	109		0
RF00013	AAPJ01000002	RF01055	AC150248	3	110	0
RF00013	AAPJ01000002	RF01055	AM286415	3	111	0
RF00013	AAPJ01000002	RF01055	AP008232	3	112	0
RF00013	AAPJ01000002	RF01055	BX571864	3	113	0
RF00013	AAPJ01000002	RF01055	BX950851	3	114	0
RF00013	AAPJ01000002	RF01055	CP000507	3	115	0
RF00013	AAPJ01000002	RF01055	CP000647	3	116	0
RF00013	AAPJ01000002	RF01055	CP000653	3	117	0
RF00013	AAPJ01000002	RF01685	AACY020008268	3	118	0
RF00013	AAPJ01000002	RF01685	AACY020016197	3	119	0
RF00013	AAPJ01000002	RF01685	AACY020065208	3	120	0
RF00013	AAPJ01000002	RF01685	AACY020130858	3	121	0
RF00013	AAPJ01000002	RF01685	AACY020157838	3	122	0
RF00013	AAPJ01000002	RF01685	AACY020213873	3	123	0
RF00013	AAPJ01000002	RF01685	AACY020234078	3	124	0
RF00013	AAPJ01000002	RF01685	AACY020241607	3	125	0
RF00013	AAPJ01000002	RF01685	AACY020277320	3	126	0
RF00013	AAPJ01000002	RF01685	AACY020328983	3	127	0
RF00013	AAPJ01000002	RF01685	AACY020386012	3	128	0
RF00013	AAPJ01000002	RF01685	AACY020431015	3	129	0
RF00013	AAPJ01000002	RF01685	AACY020447591	3	130	0
RF00013	AAPJ01000002	RF01685	AACY020499922	3	131	0
RF00013	AAPJ01000002	RF01685	AACY020543799	3	132	0
RF00013	AAPJ01000002	RF01685	AACY020548926	3	133	0
RF00013	AAPJ01000002	RF01685	AACY020556599	3	134	0
RF00013	AAPJ01000002	RF01685	AACY021047594	3	135	0
RF00013	AAPJ01000002	RF01685	AACY021484564	3	136	0
RF00013	AAPJ01000002	RF01685	AAOG01000003	137		0
RF00013	AAPJ01000002	RF01699	AAQL01000723	3	138	0
RF00013	AAPJ01000002	RF01699	BAAU01013081	3	139	0
RF00013	AAPJ01000002	RF01699	BAAU01018222	3	140	0
RF00013	AAPJ01000002	RF01699	BAAX01013085	141		0
RF00013	AAPJ01000002	RF01699	BABB01014983	3	142	0
RF00013	AAPJ01000002	RF01699	BABG01015553	3	143	0
RF00013	AAPJ01000002	RF01699	BABG01018910	3	144	0
RF00013	AAPJ01000002	RF02001	AACY020305625	3	145	0
RF00013	AAPJ01000002	RF02001	AACY022525202	3	146	0
RF00013	AAPJ01000002	RF02001	AACY023761354	3	147	0
RF00013	AAPJ01000002	RF02001	AAQL01009711	3	148	0
RF00013	AAPJ01000002	RF02001	AAQL01011925	3	149	0
RF00013	AAPJ01000002	RF02001	AATD01004050	3	150	0
RF00013	AAPJ01000002	RF02001	ACGC01000013	3	151	0
